trade_date,open,high,low,close,pre_close,pct_chg,vol
2020-06-09,1277.447,1278.852,1269.112,1278.507,,-0.1208,120208771.0
2020-06-10,1278.074,1278.074,1265.111,1269.978,,-0.6671,107419496.0
2020-06-11,1270.724,1294.34,1265.378,1273.59,,0.2844,130943837.0
2020-06-12,1246.803,1268.46,1246.803,1262.29,,-0.8873,104428796.0
2020-06-15,1262.476,1271.905,1249.583,1249.909,,-0.9808,122567360.0
2020-06-16,1259.086,1289.135,1259.086,1289.135,,3.1383,133849768.0
2020-06-17,1291.035,1299.777,1280.519,1291.117,,0.1537,151391484.0
2020-06-18,1289.765,1304.486,1286.473,1302.371,,0.8716,139344674.0
2020-06-19,1301.021,1329.202,1301.021,1325.147,,1.7488,122962822.0
2020-06-22,1347.942,1380.374,1347.942,1371.207,,3.4758,203494454.0
2020-06-23,1365.329,1407.193,1365.329,1407.193,,2.6244,141352499.0
2020-06-24,1408.548,1432.988,1406.869,1424.277,,1.214,189403495.0
2020-06-29,1415.911,1415.911,1393.715,1401.644,,-1.5891,157755877.0
2020-06-30,1410.577,1455.666,1410.577,1447.886,,3.2991,155924789.0
2020-07-01,1453.252,1460.488,1417.503,1439.878,,-0.5531,167100256.0
2020-07-02,1439.009,1452.71,1424.291,1437.052,,-0.1963,177661687.0
2020-07-03,1435.082,1441.081,1408.033,1438.585,,0.1067,181236089.0
2020-07-06,1445.607,1544.373,1445.607,1538.402,,6.9386,351757706.0
2020-07-07,1550.296,1615.663,1550.296,1572.189,,2.1962,357665743.0
2020-07-08,1572.776,1607.739,1568.372,1599.905,,1.7629,252891996.0
2020-07-09,1596.984,1680.924,1596.984,1666.85,,4.1843,348758204.0
2020-07-10,1653.505,1680.301,1641.648,1654.827,,-0.7213,274890521.0
2020-07-13,1647.183,1721.976,1647.183,1721.976,,4.0578,304811979.0
2020-07-14,1714.871,1718.911,1653.797,1701.583,,-1.1843,348267763.0
2020-07-15,1702.581,1702.581,1612.035,1612.035,,-5.2626,292698954.0
2020-07-16,1606.435,1606.435,1463.909,1469.798,,-8.8234,256912329.0
2020-07-17,1475.464,1489.356,1433.723,1443.397,,-1.7962,154635054.0
2020-07-20,1459.784,1459.784,1392.959,1459.034,,1.0833,173256166.0
2020-07-21,1456.487,1495.057,1456.487,1490.171,,2.1341,164225676.0
2020-07-22,1474.015,1518.855,1474.015,1497.231,,0.4738,301260784.0
2020-07-23,1487.197,1510.65,1465.706,1494.139,,-0.2065,232446583.0
2020-07-24,1467.103,1467.103,1389.305,1389.305,,-7.0163,317758682.0
2020-07-27,1396.488,1398.907,1365.778,1374.519,,-1.0643,157965656.0
2020-07-28,1385.793,1403.547,1385.793,1400.535,,1.8927,144273762.0
2020-07-29,1400.92,1476.925,1400.92,1476.925,,5.4543,195015729.0
2020-07-30,1484.43,1495.233,1470.439,1472.792,,-0.2798,170630839.0
2020-07-31,1469.1,1512.977,1469.1,1512.977,,2.7285,171835590.0
2020-08-03,1533.227,1622.813,1533.227,1622.813,,7.2596,262740474.0
2020-08-04,1620.795,1625.671,1555.926,1566.055,,-3.4975,203627556.0
2020-08-05,1592.388,1593.61,1558.273,1588.622,,1.441,173097126.0
2020-08-06,1582.475,1583.799,1555.598,1573.869,,-0.9287,175444878.0
2020-08-07,1561.856,1561.856,1494.912,1526.804,,-2.9904,192596809.0
2020-08-10,1520.103,1550.954,1509.609,1535.597,,0.5759,177399138.0
2020-08-11,1531.605,1536.251,1491.841,1491.841,,-2.8494,161333338.0
2020-08-12,1485.557,1485.557,1426.733,1458.643,,-2.2253,172448546.0
2020-08-13,1465.605,1481.869,1459.716,1468.229,,0.6572,134856142.0
2020-08-14,1466.795,1486.096,1455.451,1484.041,,1.0769,125329896.0
2020-08-17,1486.813,1500.054,1473.949,1496.4,,0.8328,165296771.0
2020-08-18,1496.421,1512.509,1495.768,1512.509,,1.0765,155087509.0
2020-08-19,1516.976,1516.976,1472.021,1472.021,,-2.6769,168359812.0
2020-08-20,1460.035,1471.221,1442.322,1442.579,,-2.0001,117335150.0
2020-08-21,1447.801,1466.311,1445.913,1447.714,,0.356,120853904.0
2020-08-24,1453.492,1455.719,1427.218,1450.667,,0.204,119742053.0
2020-08-25,1449.538,1455.599,1426.105,1427.705,,-1.5829,117761881.0
2020-08-26,1422.003,1426.8,1377.588,1383.305,,-3.1099,154325711.0
2020-08-27,1389.94,1426.826,1384.706,1417.559,,2.4762,133196518.0
2020-08-28,1415.649,1415.996,1394.335,1413.637,,-0.2767,130178102.0
2020-08-31,1417.664,1441.082,1417.664,1423.236,,0.679,146419252.0
2020-09-01,1424.433,1434.23,1421.027,1426.651,,0.2399,114998590.0
2020-09-02,1430.867,1433.662,1412.079,1422.953,,-0.2592,112765141.0
2020-09-03,1422.415,1422.415,1399.509,1402.144,,-1.4624,106983109.0
2020-09-04,1377.394,1392.426,1377.394,1390.284,,-0.8458,102549565.0
2020-09-07,1387.493,1392.998,1351.589,1356.699,,-2.4157,127136542.0
2020-09-08,1356.821,1356.821,1330.317,1344.613,,-0.8908,107862948.0
2020-09-09,1331.429,1331.429,1289.753,1298.079,,-3.4608,200377732.0
2020-09-10,1309.316,1316.237,1277.815,1280.189,,-1.3782,131759767.0
2020-09-11,1279.841,1313.028,1278.404,1312.512,,2.5249,88360899.0
2020-09-14,1334.985,1371.698,1334.985,1348.07,,2.7092,135884252.0
2020-09-15,1348.788,1369.589,1335.652,1364.603,,1.2264,110397444.0
2020-09-16,1363.319,1363.319,1343.808,1349.672,,-1.0942,85150685.0
2020-09-17,1347.454,1390.303,1335.92,1383.59,,2.5131,211738987.0
2020-09-18,1386.382,1403.899,1382.8,1403.899,,1.4678,159985461.0
2020-09-21,1407.069,1409.059,1391.572,1397.746,,-0.4383,124980477.0
2020-09-22,1389.783,1402.788,1381.531,1390.086,,-0.548,120443015.0
2020-09-23,1401.375,1438.792,1401.375,1423.904,,2.4328,205041936.0
2020-09-24,1412.157,1414.335,1392.169,1394.926,,-2.0351,151423923.0
2020-09-25,1399.388,1399.388,1361.962,1364.025,,-2.2152,108522827.0
2020-09-28,1367.462,1367.462,1337.246,1338.952,,-1.8382,91111509.0
2020-09-29,1345.991,1402.876,1345.991,1389.963,,3.8098,110307599.0
2020-09-30,1394.863,1431.145,1394.863,1418.796,,2.0744,114064705.0
2020-10-09,1446.516,1467.148,1446.516,1465.959,,3.3242,154500333.0
2020-10-12,1475.258,1490.575,1470.456,1490.575,,1.6792,191896323.0
2020-10-13,1491.855,1498.041,1488.563,1497.596,,0.471,138784833.0
2020-10-14,1495.34,1495.34,1484.121,1488.67,,-0.596,138650712.0
2020-10-15,1489.381,1489.381,1452.864,1453.789,,-2.3431,104785457.0
2020-10-16,1457.151,1457.922,1429.443,1438.528,,-1.0497,104263073.0
2020-10-19,1444.841,1444.841,1411.367,1412.148,,-1.8338,100507057.0
2020-10-20,1413.866,1427.394,1405.386,1426.181,,0.9937,89125995.0
2020-10-21,1427.236,1427.236,1396.966,1396.977,,-2.0477,107782528.0
2020-10-22,1395.131,1395.131,1375.114,1376.581,,-1.46,85625278.0
2020-10-23,1380.37,1387.322,1336.527,1336.527,,-2.9097,99389555.0
2020-10-26,1332.684,1361.0,1317.228,1356.107,,1.465,83751167.0
2020-10-27,1359.176,1386.135,1359.176,1385.745,,2.1855,83326248.0
2020-10-28,1396.56,1412.98,1393.14,1406.075,,1.4671,103059419.0
2020-10-29,1394.28,1417.593,1392.802,1412.055,,0.4253,109925795.0
2020-10-30,1413.511,1429.012,1393.91,1393.91,,-1.285,143577796.0
2020-11-02,1402.083,1406.747,1371.03,1400.912,,0.5023,123017638.0
2020-11-03,1403.643,1450.796,1403.643,1449.007,,3.4331,113125270.0
2020-11-04,1454.73,1462.391,1446.872,1458.896,,0.6825,93621116.0
2020-11-05,1477.614,1478.908,1455.012,1475.375,,1.1296,120175634.0
2020-11-06,1477.528,1477.528,1431.358,1441.474,,-2.2978,116655418.0
2020-11-09,1446.472,1490.903,1444.212,1485.148,,3.0298,182499932.0
2020-11-10,1483.656,1483.656,1441.404,1441.965,,-2.9077,117214932.0
2020-11-11,1440.779,1440.779,1395.51,1395.51,,-3.2216,103010340.0
2020-11-12,1404.81,1420.185,1404.81,1413.294,,1.2744,82633413.0
2020-11-13,1406.685,1439.76,1403.843,1436.887,,1.6694,95438149.0
2020-11-16,1520.274,1520.274,1445.032,1446.951,,0.7004,151922126.0
2020-11-17,1455.231,1455.231,1426.538,1430.809,,-1.1156,116400219.0
2020-11-18,1431.659,1440.286,1418.663,1419.226,,-0.8095,103015893.0
2020-11-19,1415.637,1435.925,1410.861,1435.925,,1.1766,87772978.0
2020-11-20,1433.947,1436.074,1429.223,1430.72,,-0.3625,92145365.0
2020-11-23,1429.389,1429.389,1412.708,1418.102,,-0.8819,110188903.0
2020-11-24,1412.025,1419.234,1412.025,1412.747,,-0.3776,95910818.0
2020-11-25,1414.189,1414.189,1388.316,1388.364,,-1.7259,100504926.0
2020-11-26,1386.214,1396.87,1380.853,1385.31,,-0.22,85831194.0
2020-11-27,1386.655,1396.536,1381.733,1387.769,,0.1775,83507687.0
2020-11-30,1392.954,1395.741,1383.407,1385.483,,-0.1647,115761791.0
2020-12-01,1386.578,1407.513,1386.578,1404.238,,1.3537,89651649.0
2020-12-02,1408.67,1418.215,1406.446,1408.488,,0.3027,112340253.0
2020-12-03,1410.435,1417.029,1399.814,1410.829,,0.1662,91608767.0
2020-12-04,1409.592,1409.795,1402.366,1404.866,,-0.4227,81279478.0
2020-12-07,1410.498,1416.397,1404.419,1406.194,,0.0945,114011790.0
2020-12-08,1405.719,1405.719,1398.065,1398.73,,-0.5308,126364749.0
2020-12-09,1400.567,1400.567,1365.038,1365.038,,-2.4088,151853414.0
2020-12-10,1363.003,1370.189,1357.686,1360.184,,-0.3556,168930335.0
2020-12-11,1362.344,1362.961,1346.385,1362.961,,0.2042,249308884.0
2020-12-14,1361.607,1378.047,1356.027,1375.064,,0.888,192992196.0
2020-12-15,1373.959,1377.674,1358.355,1363.183,,-0.864,202310335.0
2020-12-16,1357.222,1357.222,1341.592,1345.133,,-1.3241,219678934.0
2020-12-17,1343.281,1364.428,1343.281,1363.36,,1.355,175518337.0
2020-12-18,1381.482,1381.482,1358.661,1361.108,,-0.1652,164691583.0
2020-12-21,1359.685,1389.368,1359.685,1388.669,,2.0249,198381484.0
2020-12-22,1383.289,1385.856,1356.537,1358.619,,-2.1639,185044245.0
2020-12-23,1359.728,1376.685,1356.423,1376.595,,1.3231,176575270.0
2020-12-24,1378.384,1381.917,1348.013,1348.013,,-2.0763,158088501.0
2020-12-25,1348.472,1356.571,1343.409,1349.793,,0.132,151953708.0
2020-12-28,1345.299,1348.939,1335.706,1339.007,,-0.7991,164114355.0
2020-12-29,1338.24,1351.183,1336.91,1337.47,,-0.1148,140743720.0
2020-12-30,1336.72,1366.992,1336.72,1362.911,,1.9022,198135748.0
2020-12-31,1370.441,1393.121,1370.441,1393.027,,2.2097,226877386.0
2021-01-04,1398.956,1424.135,1397.505,1422.125,,2.0888,226209084.0
2021-01-05,1413.182,1426.216,1411.674,1425.16,,0.2134,243516740.0
2021-01-06,1430.068,1430.068,1409.907,1415.022,,-0.7114,255938745.0
2021-01-07,1414.897,1414.897,1372.173,1381.942,,-2.3378,241362208.0
2021-01-08,1382.149,1382.149,1367.776,1378.74,,-0.2317,233493730.0
2021-01-11,1385.353,1406.528,1380.396,1390.655,,0.8642,261926466.0
2021-01-12,1389.467,1406.829,1383.557,1405.223,,1.0476,187406871.0
2021-01-13,1412.073,1412.073,1390.619,1407.415,,0.156,241864870.0
2021-01-14,1406.05,1476.031,1405.706,1447.267,,2.8316,421889309.0
2021-01-15,1450.857,1464.127,1432.586,1447.583,,0.0218,311857185.0
2021-01-18,1443.82,1496.322,1440.773,1481.249,,2.3257,269640619.0
2021-01-19,1485.463,1485.463,1443.921,1443.921,,-2.52,248880002.0
2021-01-20,1450.718,1481.453,1450.718,1481.453,,2.5993,219018690.0
2021-01-21,1485.65,1491.019,1469.916,1482.285,,0.0562,219482534.0
2021-01-22,1482.646,1487.615,1456.612,1486.308,,0.2714,227471669.0
2021-01-25,1481.738,1512.114,1474.237,1498.595,,0.8267,215620488.0
2021-01-26,1497.999,1506.611,1473.411,1478.451,,-1.3442,194746465.0
2021-01-27,1481.486,1481.486,1447.094,1458.372,,-1.3581,163643532.0
2021-01-28,1441.398,1458.746,1421.498,1421.587,,-2.5223,149344743.0
2021-01-29,1435.284,1438.293,1402.794,1421.962,,0.0264,172904465.0
2021-02-01,1419.18,1438.13,1412.762,1421.481,,-0.0338,140889623.0
2021-02-02,1419.711,1438.059,1417.619,1438.059,,1.1662,143798605.0
2021-02-03,1436.004,1439.92,1410.147,1410.147,,-1.9409,197920135.0
2021-02-04,1402.089,1403.838,1368.848,1394.097,,-1.1382,186370510.0
2021-02-05,1396.125,1404.869,1368.8,1368.8,,-1.8146,169214376.0
2021-02-08,1371.754,1392.489,1371.754,1382.482,,0.9996,130526410.0
2021-02-09,1389.065,1427.682,1389.065,1427.682,,3.2695,142835400.0
2021-02-10,1424.774,1438.386,1413.64,1437.025,,0.6544,152693835.0
2021-02-18,1457.797,1457.797,1429.74,1429.74,,-0.507,213531602.0
2021-02-19,1426.101,1428.157,1404.816,1427.907,,-0.1282,170331564.0
2021-02-22,1431.558,1436.416,1389.126,1389.916,,-2.6606,229679704.0
2021-02-23,1371.627,1400.285,1371.627,1390.527,,0.044,169855255.0
2021-02-24,1393.719,1393.719,1363.415,1365.637,,-1.79,179892505.0
2021-02-25,1373.844,1373.844,1349.711,1349.711,,-1.1662,160949955.0
2021-02-26,1319.89,1340.376,1319.89,1325.587,,-1.7873,158902325.0
2021-03-01,1339.994,1358.41,1337.887,1358.141,,2.4558,177828561.0
2021-03-02,1373.032,1373.032,1345.712,1352.044,,-0.4489,177372764.0
2021-03-03,1350.007,1359.398,1341.082,1359.398,,0.5439,133152105.0
2021-03-04,1358.283,1358.283,1323.023,1324.158,,-2.5923,204439708.0
2021-03-05,1307.064,1335.957,1307.064,1329.839,,0.429,137937518.0
2021-03-08,1337.021,1337.021,1275.456,1275.456,,-4.0894,194655799.0
2021-03-09,1275.323,1275.323,1228.379,1230.137,,-3.5532,181049436.0
2021-03-10,1251.183,1251.183,1230.656,1232.735,,0.2112,133160301.0
2021-03-11,1241.103,1272.576,1229.211,1267.301,,2.804,157883547.0
2021-03-12,1268.442,1268.442,1251.898,1261.325,,-0.4716,125499249.0
2021-03-15,1254.675,1254.675,1215.351,1223.39,,-3.0076,142602796.0
2021-03-16,1223.796,1230.5,1213.75,1220.367,,-0.2471,134289405.0
2021-03-17,1220.446,1237.353,1214.207,1236.541,,1.3253,114863713.0
2021-03-18,1241.563,1251.505,1239.755,1241.31,,0.3857,120712690.0
2021-03-19,1226.414,1241.077,1224.447,1231.292,,-0.8071,146246481.0
2021-03-22,1229.467,1246.83,1229.467,1242.756,,0.9311,112874685.0
2021-03-23,1246.361,1252.634,1234.487,1236.474,,-0.5055,126709555.0
2021-03-24,1228.605,1243.542,1220.609,1221.447,,-1.2153,125498547.0
2021-03-25,1212.83,1230.788,1212.83,1219.71,,-0.1422,113586503.0
2021-03-26,1224.644,1257.841,1224.644,1256.664,,3.0297,132586857.0
2021-03-29,1262.291,1262.291,1250.36,1250.77,,-0.469,116066800.0
2021-03-30,1250.282,1257.29,1245.357,1248.342,,-0.1941,112539510.0
2021-03-31,1248.161,1252.736,1238.016,1248.332,,-0.0008,111212530.0
2021-04-01,1250.998,1269.5,1250.998,1266.745,,1.475,152857963.0
2021-04-02,1276.034,1301.837,1276.034,1299.92,,2.6189,218527502.0
2021-04-06,1304.642,1304.642,1293.73,1296.62,,-0.2539,123530507.0
2021-04-07,1296.817,1300.316,1283.739,1298.785,,0.167,133724519.0
2021-04-08,1293.641,1303.075,1287.528,1291.857,,-0.5334,139954481.0
2021-04-09,1290.315,1294.004,1270.925,1271.443,,-1.5802,122499461.0
2021-04-12,1269.017,1278.235,1241.111,1243.496,,-2.1981,132630179.0
2021-04-13,1242.758,1257.906,1240.437,1241.398,,-0.1687,102168387.0
2021-04-14,1243.245,1256.672,1243.245,1254.71,,1.0723,113884036.0
2021-04-15,1250.359,1264.158,1246.127,1264.158,,0.753,119895438.0
2021-04-16,1265.15,1279.063,1258.437,1274.702,,0.8341,133554536.0
2021-04-19,1273.08,1300.06,1271.7,1299.007,,1.9067,167305204.0
2021-04-20,1295.611,1303.031,1290.503,1290.503,,-0.6547,161773329.0
2021-04-21,1285.312,1290.001,1276.967,1286.855,,-0.2827,135453296.0
2021-04-22,1288.583,1307.364,1288.583,1305.181,,1.4241,132543057.0
2021-04-23,1303.293,1316.883,1303.293,1311.827,,0.5092,117294509.0
2021-04-26,1315.515,1334.808,1314.907,1314.907,,0.2348,201584198.0
2021-04-27,1310.659,1315.706,1299.086,1311.913,,-0.2277,143302285.0
2021-04-28,1318.548,1325.463,1304.786,1324.236,,0.9393,126962982.0
2021-04-29,1320.888,1334.042,1314.838,1324.055,,-0.0137,149430540.0
2021-04-30,1319.008,1326.769,1314.505,1322.24,,-0.1371,181221344.0
2021-05-06,1321.214,1321.214,1299.38,1310.125,,-0.9162,143573640.0
2021-05-07,1311.657,1311.657,1263.897,1263.897,,-3.5285,160294135.0
2021-05-10,1262.484,1264.897,1250.352,1254.486,,-0.7446,148820371.0
2021-05-11,1243.809,1260.425,1240.389,1258.107,,0.2886,119237004.0
2021-05-12,1254.738,1272.687,1252.757,1270.908,,1.0175,131270629.0
2021-05-13,1257.867,1286.376,1257.867,1275.477,,0.3595,142064685.0
2021-05-14,1277.969,1300.535,1276.842,1300.535,,1.9646,149662441.0
2021-05-17,1303.083,1338.078,1303.083,1328.917,,2.1823,174721019.0
2021-05-18,1330.472,1330.472,1317.419,1321.641,,-0.5475,129009841.0
2021-05-19,1320.68,1333.53,1320.68,1326.143,,0.3406,125694935.0
2021-05-20,1322.046,1337.618,1322.046,1329.791,,0.2751,129974824.0
2021-05-21,1334.601,1336.13,1314.876,1315.207,,-1.0967,150574136.0
2021-05-24,1314.792,1332.168,1305.462,1330.872,,1.1911,160986998.0
2021-05-25,1329.676,1370.975,1329.676,1370.121,,2.9491,180323696.0
2021-05-26,1371.782,1371.782,1361.432,1364.037,,-0.444,167695031.0
2021-05-27,1362.947,1397.769,1362.947,1397.769,,2.473,288585962.0
2021-05-28,1395.427,1411.047,1382.62,1386.039,,-0.8392,216464152.0
2021-05-31,1398.193,1442.668,1398.193,1442.668,,4.0857,238863707.0
2021-06-01,1437.317,1464.957,1437.317,1460.543,,1.239,315974251.0
2021-06-02,1461.736,1461.736,1425.534,1426.847,,-2.3071,270787979.0
2021-06-03,1425.796,1438.319,1413.512,1414.534,,-0.863,204524452.0
2021-06-04,1406.315,1442.599,1406.315,1431.522,,1.201,218602804.0
2021-06-07,1443.862,1448.144,1427.076,1433.565,,0.1427,263324119.0
2021-06-08,1443.745,1443.745,1412.457,1419.075,,-1.0108,236310214.0
2021-06-09,1420.306,1440.59,1418.526,1427.321,,0.5811,206788776.0
2021-06-10,1427.871,1454.196,1427.871,1450.404,,1.6172,277999522.0
2021-06-11,1453.6,1453.6,1435.998,1436.276,,-0.9741,313937866.0
2021-06-15,1442.087,1466.275,1439.28,1448.2,,0.8302,246890253.0
